region.id,casa.ant.med,poblacion,casas.num,ingreso.med,cuartos.prom,habitaciones.prom,ocupantes.prom,valor.med.log
3997,7,4404,2447,4.2009,1.099713935,4.843890478,1.799754802,12.5109805
3998,19,2372,1250,3.8819,1.076,4.7552,1.8976,12.70350903
3999,32,756,296,3.0404,1.199324324,5.037162162,2.554054054,12.47914857
4000,34,1463,519,6.8482,1.036608863,6.29672447,2.818882466,12.63882861
4001,33,2041,730,6.7977,1.04109589,7.194520548,2.795890411,12.87313249
4002,26,1769,643,7.4918,1.020217729,7.164852255,2.751166407,12.81475067
4003,25,2519,843,8.3912,1.016607355,7.84341637,2.988137604,12.9456262
4004,31,705,360,4,1.005555556,4.691666667,1.958333333,12.53717334
4005,32,1696,749,4.9102,1.08811749,5.99599466,2.26435247,12.67325981
4006,29,1550,624,6.8107,1.036858974,6.993589744,2.483974359,12.81420645
4007,33,1116,411,6.0192,1.107055961,7.04622871,2.715328467,12.75909532
4008,30,1296,495,7.457,0.983838384,6.75959596,2.618181818,12.88080124
4009,26,2493,780,7.9814,1.014102564,7.257692308,3.196153846,12.92366851
4010,31,870,357,3.1875,1.072829132,5.462184874,2.43697479,13.12236538
4011,18,2413,958,5.6327,1.129436326,6.759916493,2.518789144,13.12236538
4012,36,761,329,5.4847,1.09118541,5.73556231,2.313069909,12.59811473
4013,37,1283,544,4.1656,1.073529412,6.325367647,2.358455882,12.65427791
4014,32,1628,631,6.0794,1.057052298,6.337559429,2.580031696,12.73227937
4015,22,2059,673,10.9201,1.049034175,8.604754829,3.059435364,13.12236538
4016,21,1422,535,8.4196,1.022429907,7.207476636,2.657943925,13.01855721
4017,29,747,304,6.7694,1.085526316,6.654605263,2.457236842,12.82044714
4018,28,1693,695,6.14,1.070503597,6.575539568,2.435971223,12.79912321
4019,19,450,145,10.5511,1.068965517,8.986206897,3.103448276,13.08797895
4020,31,1486,684,4.8984,0.985380117,4.492690058,2.17251462,12.64979647
4021,37,911,324,4.8036,1.12654321,5.842592593,2.811728395,12.59574707
4022,31,1411,760,3.1885,1.097368421,4.278947368,1.856578947,12.29682701
4023,43,930,349,3.675,1.088825215,4.871060172,2.664756447,12.26951682
4024,46,1047,393,3.6534,1.114503817,5.297709924,2.664122137,12.28303369
4025,42,879,386,3.1923,1.062176166,4.17357513,2.277202073,12.30953135
4026,18,2897,1348,3.855,1.047477745,4.770029674,2.149109792,12.4041035
4027,11,386,160,6.1274,1.0875,6.75,2.4125,12.66318099
4028,32,1287,525,5.0605,1.007619048,5.735238095,2.451428571,12.64754819
4029,39,770,278,5.4088,1.04676259,6.543165468,2.769784173,13.03309491
4030,17,4100,1823,3.0943,1.093801426,3.957213385,2.249040044,12.06968002
4031,16,3687,1894,3.1887,1.043294615,3.798310454,1.946673706,12.15108834
4032,34,1034,373,5.6738,1.160857909,6.589812332,2.772117962,13.00267853
4033,25,1815,860,2.8528,1.036046512,3.897674419,2.110465116,12.95984445
4034,36,761,274,7.8392,1.083941606,7.762773723,2.777372263,13.12236538
4035,35,1244,387,7.1322,1.010335917,7.718346253,3.214470284,13.12236538
4036,20,7450,4204,3.2154,1.06018078,4.133444339,1.772121789,12.46689726
4037,39,1219,435,5.17,1.098850575,6.190804598,2.802298851,12.72307913
4038,32,1623,750,3.6141,1.016,4.738666667,2.164,12.57970303
4039,23,4076,1809,5.4609,1.102819237,6.165837479,2.253178552,13.12236538
4040,32,769,274,8.7172,1.127737226,7.693430657,2.806569343,13.12236538
4041,37,1171,485,6.4958,1.006185567,6.872164948,2.41443299,13.12236538
4042,34,1187,500,7.139,1.046,7.094,2.374,12.95748873
4043,33,1111,376,13.4196,1.029255319,8.255319149,2.954787234,13.12236538
4044,37,369,155,4.1429,0.993548387,5.677419355,2.380645161,12.62346632
4045,33,1010,363,10.3587,0.991735537,7.79338843,2.782369146,13.12236538
4046,28,1190,421,10.6796,1.047505938,8.406175772,2.826603325,13.12236538
4047,24,1443,528,11.2979,1.013257576,8.321969697,2.732954545,13.12236538
4048,28,2431,876,12.8879,1.03196347,7.703196347,2.775114155,13.12236538
4049,28,2515,860,9.2189,1.053488372,8.046511628,2.924418605,13.12236538
4050,26,3599,1257,10.2292,1.030230708,8.043754972,2.863166269,13.12236538
4051,23,3585,1162,10.4399,1.0232358,8.310671256,3.085197935,13.12236538
4052,28,2549,1497,3.2241,1.139612558,4.188376754,1.702738811,12.59743883
4053,42,459,217,7.672,0.986175115,5.958525346,2.115207373,13.05536851
4054,26,1090,590,3.7125,1.130508475,4.915254237,1.847457627,13.01120833
4055,31,795,426,2.8448,0.997652582,4.356807512,1.866197183,12.79552459
4056,29,2352,1326,3.415,1.098793363,4.128205128,1.773755656,12.85448393
4057,44,641,251,10.0549,1,7.083665339,2.553784861,13.12236538
4058,15,1669,1016,4.6375,1.059055118,4.350393701,1.642716535,12.79135618
4059,37,539,279,3.2813,1.025089606,4.784946237,1.931899642,12.61718843
4060,38,713,343,2.9352,0.982507289,4.043731778,2.078717201,12.62642637
4061,22,3303,1922,3.6171,1.060353798,4.072840791,1.718522373,12.67074961
4062,10,517,266,4.1727,0.977443609,4.101503759,1.943609023,12.71469585
4063,20,1334,753,4.5656,1.061088977,5.147410359,1.771580345,13.07820248
4064,38,598,280,3.4698,1.071428571,5.339285714,2.135714286,12.4889934
4065,16,2195,1139,3.8273,1.053555751,4.029850746,1.927129061,12.72158726
4066,7,2381,1299,4.642,1.133949192,4.854503464,1.832948422,13.03309491
4067,30,1449,612,4.6,1.209150327,6.246732026,2.367647059,12.88029182
4068,43,267,110,8.2269,1.063636364,7.309090909,2.427272727,13.12236538
4069,31,990,424,5.4591,1.011792453,5.981132075,2.33490566,13.11332263
4070,30,1427,525,6.7082,1.020952381,6.68,2.718095238,13.12236538
4071,31,2980,1109,10.3599,1.030658251,8.403967538,2.6871055,13.12236538
4072,34,1738,753,8.8115,1.023904382,6.990703851,2.30810093,13.12236538
4073,36,850,379,8.153,1.10817942,7.580474934,2.242744063,13.12236538
4074,34,1390,607,7.629,1.004942339,6.006589786,2.289950577,13.12236538
4075,44,498,216,10.9237,1.106481481,7.837962963,2.305555556,13.12236538
4076,37,1521,666,8.2954,1.043543544,6.606606607,2.283783784,13.12236538
4077,33,588,267,7.9625,1.026217228,6.520599251,2.202247191,13.10379199
4078,52,493,211,9.042,1.127962085,7.962085308,2.336492891,13.12236538
4079,41,1221,651,4.3,1.072196621,5.44546851,1.875576037,13.12236538
4080,34,1338,835,3.6202,1.102994012,4.382035928,1.60239521,12.8106618
4081,23,2391,1227,3.1373,1.074979625,3.752241239,1.948655257,12.48028947
4082,29,1071,573,3.3669,1.076788831,4.589877836,1.869109948,12.83761034
4083,42,1065,523,3.1289,1.043977055,4.508604207,2.036328872,12.67794952
4084,36,1115,579,4.3036,1.069084629,5.065630397,1.925734024,12.81011535
4085,29,1212,642,4.2031,1.012461059,4.84423676,1.887850467,12.8851209
4086,29,379,183,3.4612,0.989071038,5.010928962,2.071038251,12.95984445
4087,20,1637,987,3.2388,1.075987842,4.137791287,1.658561297,12.45410391
4088,31,1535,846,3.0398,1.074468085,4.587470449,1.814420804,12.81882289
4089,33,1695,869,4.3468,0.998849252,4.63981588,1.950517837,12.96195986
4090,48,268,126,4.615,1.03968254,5.396825397,2.126984127,12.82503493
4091,18,681,333,4.3214,1.261261261,5.645645646,2.045045045,12.82745526
4092,31,736,360,5.2853,1.194444444,5.169444444,2.044444444,12.78240507
4093,17,119,59,4.0208,1.186440678,4.694915254,2.016949153,12.74168844
4094,46,20,6,0.536,1.5,9,3.333333333,12.8346813
4095,41,837,417,4.3889,1.199040767,5.741007194,2.007194245,12.84897861
4096,44,967,484,5.0754,1.053719008,5.196280992,1.997933884,12.83334708
4097,24,1568,830,4.1656,1.043373494,4.687951807,1.889156627,12.80683038
4098,46,500,258,6.083,1.003875969,6.310077519,1.937984496,12.95748873
4099,30,629,320,3.6823,0.990625,4.3,1.965625,12.59540837
4100,8,2138,1411,3.5714,1.105598866,3.105598866,1.51523742,12.19551713
4101,21,1914,1094,3.7986,1.061243144,4.268738574,1.749542962,12.81502267
4102,42,492,224,7.7112,1.004464286,5.59375,2.196428571,12.86540448
4103,19,2021,960,5.5683,1.077083333,5.2875,2.105208333,12.6417436
4104,36,905,659,3.1146,1.081942337,4.091047041,1.373292868,12.83067328
4105,39,511,278,4.3333,1,5.791366906,1.838129496,12.86333355
4106,41,1237,638,4.2415,1.064263323,5.105015674,1.938871473,12.92293635
4107,36,2216,1130,8.0499,1.044247788,6.080530973,1.961061947,13.11352443
4108,23,774,478,3.5096,1.071129707,3.939330544,1.619246862,12.89017908
4109,28,1498,615,8.5677,1.019512195,6.970731707,2.435772358,13.12236538
4110,34,1572,719,6.5533,1.086230876,6.431154381,2.186369958,13.12236538
4111,40,666,357,6.0876,0.991596639,5.504201681,1.865546218,13.08942688
4112,32,2712,1125,10.5575,1.027555556,7.344,2.410666667,13.12236538
4113,52,595,264,6.0678,1.064393939,6.420454545,2.253787879,12.89746829
4114,45,187,88,5.1377,1.011363636,4.738636364,2.125,12.79580187
4115,33,258,130,5.738,1.1,5.984615385,1.984615385,13.11755182
4116,27,1417,800,4.0439,1.115,4.9875,1.77125,13.12236538
4117,38,1292,516,12.7823,1.003875969,7.42248062,2.503875969,13.12236538
4118,52,1203,387,5.5291,1.049095607,5.937984496,3.108527132,12.52307077
4119,52,735,239,3.7404,1.133891213,5.807531381,3.075313808,12.41997362
4120,52,1842,620,5.5524,1.041935484,6.129032258,2.970967742,12.59099485
4121,46,1181,456,3.6058,1.070175439,5.234649123,2.589912281,12.46032719
4122,38,793,297,5.2962,1.01010101,6.148148148,2.67003367,12.58279528
4123,39,182,91,2.3958,0.978021978,3.043956044,2,12.07254125
4124,50,1725,644,5.5456,1.099378882,5.678571429,2.678571429,12.46110239
4125,35,1614,543,5.7794,0.968692449,5.493554328,2.972375691,12.51502685
4126,52,1219,390,4.0909,1.194871795,5.358974359,3.125641026,12.22685518
4127,44,1105,387,3.2222,1.051679587,4.343669251,2.855297158,12.13618652
4128,25,1412,588,2.2267,1.068027211,3.244897959,2.401360544,12.15372617
4129,51,1012,371,3.9375,1.018867925,5.23180593,2.727762803,12.28765263
4130,47,1514,498,4.3359,1.050200803,5.070281124,3.040160643,12.25104601
4131,52,1314,434,3.925,1.055299539,4.6359447,3.02764977,12.10293189
4132,52,2589,438,3.5349,1.047945205,4.646118721,5.910958904,12.17354945
4133,52,1433,570,3.25,1.071929825,4.324561404,2.514035088,12.27466544
4134,47,949,366,2.7098,1.147540984,4.330601093,2.592896175,12.06566049
4135,52,501,162,3.3542,1.074074074,4.882716049,3.092592593,12.09010047
4136,52,1311,452,3.5341,1.050884956,4.92920354,2.900442478,12.11231127
4137,52,904,283,1.9219,1.098939929,3.819787986,3.19434629,12.01430663
4138,45,1569,471,4.21,1.036093418,5.089171975,3.331210191,12.03112384
4139,35,1696,605,2.9154,1.110743802,4.244628099,2.803305785,12.03883673
4140,29,1795,655,2.369,1.12519084,4.030534351,2.740458015,12.06335634
4141,30,1990,725,3.7813,0.993103448,4.656551724,2.744827586,12.35449265
4142,50,883,293,3.1287,1.030716724,4.467576792,3.013651877,12.19602231
4143,52,483,163,4.2344,0.809815951,4.165644172,2.963190184,11.99843328
4144,41,2366,583,2.3071,1.169811321,4.444253859,4.058319039,11.89409788
4145,44,1036,282,4.0417,1.14893617,4.322695035,3.673758865,12.04707691
4146,36,2148,709,2.7012,1.01551481,3.995768688,3.029619182,12.05583098
4147,30,2032,795,4.0052,1.036477987,4.237735849,2.555974843,12.18790867
4148,50,1931,574,3.3438,1.024390244,5.102787456,3.364111498,12.06450908
4149,52,1462,406,3.3326,1.049261084,3.891625616,3.600985222,12.02933547
4150,41,1557,453,2.9194,1.110375276,4.21192053,3.437086093,11.99535161
4151,52,1127,321,3.4625,1.121495327,4.953271028,3.510903427,12.0662357
4152,41,1666,498,3.6845,1.032128514,3.823293173,3.345381526,12.07710226
4153,52,1189,361,2.5139,1.077562327,3.603878116,3.293628809,12.15477935
4154,52,791,186,4.0625,0.930107527,3.64516129,4.252688172,12.05117168
4155,46,4153,993,2.5211,1.075528701,3.684793555,4.182275932,12.00089179
4156,52,1856,480,3,1.09375,3.960416667,3.866666667,11.96017211
4157,44,1500,407,2.8125,0.977886978,3.845208845,3.685503686,11.95504389
4158,46,2833,813,2.987,1.008610086,4.166051661,3.484624846,12.08333988
4159,40,1032,315,2.1667,1.104761905,4.019047619,3.276190476,11.91839057
4160,35,2487,679,2.4932,1.103092784,3.717231222,3.662739323,12.02993195
4161,33,753,298,2.6591,1.312080537,5.110738255,2.526845638,12.12160349
4162,44,1204,344,2.3984,1.156976744,3.912790698,3.5,11.93295072
4163,38,1051,322,2.286,0.959627329,3.596273292,3.263975155,12.03942757
4164,26,1155,437,3.4227,1.04576659,3.748283753,2.643020595,11.87617872
4165,42,1317,378,3.2121,1.002645503,4.171957672,3.484126984,11.94405832
4166,36,1809,500,2.1793,1.068,2.882,3.618,12.13188775
4167,37,1698,545,1.9355,1.121100917,3.743119266,3.11559633,12.02154867
4168,30,4336,1163,2.07,1.029234738,3.132416165,3.728288908,11.94794938
4169,32,1661,533,4.3812,0.936210131,5.176360225,3.116322702,12.33797772
4170,40,795,330,5.2723,0.957575758,5.103030303,2.409090909,12.29362554
4171,47,3348,1106,3.0377,1.149186257,4.590415913,3.027124774,12.1377938
4172,35,2785,764,4.1213,1.031413613,5.239528796,3.645287958,12.43758111
4173,38,799,229,2.712,1.087336245,4.589519651,3.489082969,11.87617872
4174,46,2121,553,2.2788,1.061482821,4.49005425,3.835443038,11.93753939
4175,36,1234,535,3.7437,0.996261682,3.738317757,2.306542056,12.39545257
4176,34,1678,382,2.7708,1.078534031,4.345549738,4.392670157,11.90631799
4177,33,1187,340,4.0469,1.135294118,5.597058824,3.491176471,12.18892649
4178,41,1536,416,2.1687,0.911057692,3.252403846,3.692307692,11.96400108
4179,42,1941,447,2.5213,1.091722595,3.81655481,4.342281879,11.91638857
4180,36,1835,410,2.48,1.012195122,3.480487805,4.475609756,11.84150953
4181,45,996,243,2.8194,1.131687243,4.411522634,4.098765432,12.01370075
4182,41,690,161,2.0476,1.248447205,2.720496894,4.285714286,12.1079084
4183,47,781,268,4.6528,0.876865672,4.335820896,2.914179104,12.40656151
4184,48,462,131,3.5893,1.267175573,5.625954198,3.526717557,12.26669727
4185,40,1375,511,4.825,1.135029354,5.37964775,2.690802348,12.2346601
4186,34,407,145,4.5766,1.027586207,4.2,2.806896552,12.13242611
4187,48,835,294,4.2891,0.972789116,4.448979592,2.840136054,12.27746264
4188,37,1088,417,2.975,1.021582734,4.314148681,2.60911271,12.40697059
4189,28,2670,942,3.0919,1.088110403,3.50955414,2.834394904,12.13027093
4190,35,1523,412,3.5638,1.065533981,4.701456311,3.696601942,12.04649058
4191,36,1371,565,5.2083,0.936283186,5.079646018,2.426548673,12.30546539
4192,37,750,255,5.2049,0.949019608,5.090196078,2.941176471,12.39172199
4193,28,974,408,2.2843,1.139705882,3.789215686,2.387254902,12.12160349
4194,41,801,300,3.1806,1.003333333,4.043333333,2.67,12.22685518
4195,32,1413,479,4.5089,1.025052192,4.371607516,2.949895616,12.30637037
4196,31,495,191,5.5051,1,5.345549738,2.591623037,12.31716669
4197,35,3220,892,3.3389,1.088565022,4.650224215,3.609865471,12.13939851
4198,11,1584,330,2.8889,1.266666667,3.881818182,4.8,11.93884658
4199,29,3320,765,2.6111,1.166013072,3.796078431,4.339869281,12.03646986
4200,34,125,35,0.8907,0.742857143,2.285714286,3.571428571,11.94600574
4201,50,1777,426,2.7679,1.058685446,5.025821596,4.171361502,12.09402314
4202,39,1161,333,2.2167,1.045045045,3.447447447,3.486486486,12.08220866
4203,33,2496,606,3.133,1.066006601,4.310231023,4.118811881,11.95761129
4204,45,1768,653,3.1306,1.068912711,4.34762634,2.707503828,12.27373129
4205,47,1445,503,3.6667,1.013916501,4.339960239,2.872763419,12.25913937
4206,43,1667,543,2.8667,1.073664825,4.106813996,3.069981584,12.29133249
4207,43,1817,606,2.7466,1.047854785,3.666666667,2.998349835,12.24961095
4208,39,1467,351,3.015,1.051282051,4.031339031,4.179487179,11.95953252
4209,42,1688,432,3.1691,1.055555556,3.530092593,3.907407407,11.85864057
4210,52,99,40,3.4375,1.05,3.125,2.475,12.04355372
4211,42,312,144,2.625,1.020833333,4.152777778,2.166666667,12.0094493
4212,42,1935,878,3.7184,1.088838269,4.781321185,2.203872437,12.53285523
4213,52,749,335,3.5673,1.2,5.194029851,2.235820896,12.50876648
4214,29,2320,1030,2.7685,1.175728155,3.658252427,2.252427184,12.22832325
4215,47,1512,418,2.1071,0.858851675,3.289473684,3.61722488,12.24961095
4216,46,966,416,2.9392,0.951923077,3.877403846,2.322115385,12.34713809
4217,36,934,486,3.0521,1.109053498,3.769547325,1.9218107,12.5303277
4218,39,1378,746,4.4094,1.227882038,5.127345845,1.847184987,12.77308955
4219,38,1830,1099,3.6181,1.051865332,4.051865332,1.665150136,13.11352443
4220,45,633,332,3.1445,0.996987952,4.840361446,1.906626506,12.99065889
4221,50,836,337,12.8763,0.925816024,7.074183976,2.480712166,13.12236538
4222,52,1375,477,2.7348,0.997903564,4.071278826,2.882599581,12.25056789
4223,52,1278,485,3.8393,1.072164948,4.721649485,2.635051546,12.38086594
4224,50,1089,417,3.575,1.055155875,4.884892086,2.611510791,12.34843989
4225,30,1076,580,5.296,0.982758621,4.782758621,1.855172414,13.12236538
4226,40,1144,669,3.0461,1.101644245,4.007473842,1.710014948,12.4848401
4227,39,1165,538,2.9417,1.081784387,4.081784387,2.165427509,12.44587664
4228,43,1190,429,3.5172,1.032634033,3.988344988,2.773892774,12.48937012
4229,24,1685,1031,2.3789,1.091173618,3.584869059,1.634335597,12.49387971
4230,49,1113,380,12.9591,0.997368421,7.5,2.928947368,13.12236538
4231,48,681,287,3.2333,1.027874564,5.045296167,2.3728223,12.98631453
4232,52,1213,606,3.5806,1.113861386,5.174917492,2.001650165,12.87876198
4233,37,3895,1874,2.0672,1.056563501,2.830843116,2.078441836,12.55426169
4234,25,568,206,8.4389,1.058252427,7.718446602,2.757281553,13.12236538
4235,52,645,237,6.9391,1.033755274,8.244725738,2.721518987,13.12236538
4236,52,735,293,5.8659,1.034129693,6.399317406,2.508532423,12.97918561
4237,39,1271,536,8.0073,1.046641791,7.266791045,2.371268657,13.12236538
4238,40,907,414,7.2692,1.070048309,6.816425121,2.190821256,13.11975999
4239,52,1218,783,4.15,1.021711367,4.3550447,1.555555556,12.88283635
4240,42,857,482,4.0833,1.126556017,5.107883817,1.778008299,12.98172105
4241,33,2404,1292,3.2462,1.122291022,3.974458204,1.860681115,12.98470921
4242,48,2796,1397,2.3974,1.13027917,3.201145311,2.001431639,12.9256183
4243,38,1939,994,2.2148,1.106639839,3.516096579,1.950704225,12.99065889
4244,48,784,461,3.0642,1.006507592,3.472885033,1.700650759,12.74519414
4245,37,846,457,8.2335,0.949671772,5.098468271,1.851203501,12.9720055
4246,34,540,264,4.0833,1.034090909,7.03030303,2.045454545,13.12236538
4247,23,769,392,6.0352,1.06122449,4.831632653,1.961734694,13.12236538
4248,45,751,410,6.6739,1.017073171,5.792682927,1.831707317,13.12236538
4249,23,1624,995,4.0965,1.430150754,4.596984925,1.632160804,13.12236538
4250,40,2034,1133,3.6974,1.096204766,4.841129744,1.795233892,13.12236538
4251,26,1720,935,3.358,1.122994652,4.253475936,1.839572193,12.80628183
4252,52,578,273,2.976,1.029304029,4.743589744,2.117216117,12.91188923
4253,52,423,230,3.0179,1.073913043,4.765217391,1.839130435,13.12236538
4254,18,3596,2270,2.8036,1.230396476,3.274008811,1.584140969,12.32385568
4255,16,1648,980,2.6458,1.059183673,2.989795918,1.681632653,12.82718662
4256,20,1161,739,3.9044,1.058186739,3.714479026,1.571041949,12.98631453
4257,18,2103,1116,2.325,1.165770609,3.681899642,1.884408602,12.4292162
4258,24,2863,1755,1.845,1.027350427,3.120797721,1.631339031,12.3779229
4259,51,527,333,4.3571,1.045045045,2.813813814,1.582582583,13.05793152
4260,29,2039,1265,1.8209,1.147826087,2.524110672,1.611857708,13.12236538
4261,24,1215,672,1.5429,1.177083333,2.970238095,1.808035714,12.69158046
4262,28,1271,684,2.5434,1.099415205,3.25,1.858187135,12.35492359
4263,30,4123,2127,1.51,1.149976493,2.488481429,1.938410907,12.14153412
4264,43,3049,1429,1.3157,1.151854444,1.911826452,2.133659902,12.71679826
4265,40,4828,2028,1.6903,1.064102564,2.457593688,2.380670611,12.76568843
4266,28,1463,620,1.7306,1.15483871,2.837096774,2.359677419,13.01700286
4267,35,5899,2769,1.9354,1.069339112,2.714698447,2.130371975,12.7367009
4268,25,4865,1612,1.6112,1.063895782,2.435483871,3.017990074,12.47800636
4269,36,3030,890,1.5328,1.160674157,2.570786517,3.404494382,12.4292162
4270,33,918,305,1.705,1.137704918,2.51147541,3.009836066,12.76568843
4271,48,1610,483,1.625,1.084886128,2.310559006,3.333333333,12.3779229
4272,45,1552,611,2.0888,1.139116203,3.130932897,2.5400982,12.3779229
4273,43,1460,644,1.4005,1.139751553,2.507763975,2.267080745,12.17458198
4274,34,2655,1083,1.6331,1.081255771,2.283471837,2.451523546,11.99843328
